# Cluster             ObsID    Tx1    Tx2    Eta    RealCTR    FakeCTR      Norm1      Norm2      N2/N1
MACS_J0242.5-2132      3266   5.58   1.00   0.97   0.356000   0.388900  3.870e-03  2.700e-04     0.0698
MACS_J0242.5-2132      3266   5.58   1.00   0.98   0.356000   0.366700  3.910e-03  2.180e-04     0.0558
MACS_J0242.5-2132      3266   5.58   1.00   0.99   0.356000   0.370400  3.950e-03  1.264e-04     0.0320
MACS_J0257.1-2325      1654   9.25   0.50   0.80   0.174000   0.179500  1.848e-03  4.008e-03     2.1687
MACS_J0257.1-2325      1654   9.25   0.50   0.85   0.174000   0.177500  1.963e-03  2.345e-03     1.1945
MACS_J0257.1-2325      1654   9.25   0.50   0.90   0.174000   0.182600  2.079e-03  1.900e-03     0.9138
MACS_J0257.1-2325      1654   9.25   0.50   0.95   0.174000   0.182000  2.195e-03  7.063e-04     0.3219
MACS_J0257.1-2325      1654   9.25   0.50   0.96   0.174000   0.182300  2.218e-03  6.058e-04     0.2732
MACS_J0257.1-2325      1654   9.25   0.50   0.97   0.174000   0.181400  2.241e-03  7.346e-04     0.3278
MACS_J0257.1-2325      1654   9.25   0.50   0.98   0.174000   0.192800  2.264e-03  4.109e-04     0.1815
MACS_J0257.1-2325      1654   9.25   0.50   0.99   0.174000   0.189000  2.287e-03  5.557e-04     0.2430
MACS_J0257.1-2325      1654   9.25   0.75   0.80   0.174000   0.177500  1.848e-03  1.855e-03     1.0040
MACS_J0257.1-2325      1654   9.25   0.75   0.85   0.174000   0.181600  1.963e-03  1.353e-03     0.6889
MACS_J0257.1-2325      1654   9.25   0.75   0.90   0.174000   0.179000  2.079e-03  7.916e-04     0.3808
MACS_J0257.1-2325      1654   9.25   0.75   0.95   0.174000   0.181200  2.195e-03  5.719e-04     0.2606
MACS_J0257.1-2325      1654   9.25   0.75   0.96   0.174000   0.180200  2.218e-03  5.353e-04     0.2414
MACS_J0257.1-2325      1654   9.25   0.75   0.97   0.174000   0.179200  2.241e-03  6.837e-04     0.3051
MACS_J0257.1-2325      1654   9.25   0.75   0.98   0.174000   0.180700  2.264e-03  2.649e-04     0.1170
MACS_J0257.1-2325      1654   9.25   0.75   0.99   0.174000   0.193300  2.287e-03  3.222e-04     0.1409
MACS_J0257.1-2325      1654   9.25   1.00   0.80   0.174000   0.180900  1.848e-03  1.855e-03     1.0040
MACS_J0257.1-2325      1654   9.25   1.00   0.85   0.174000   0.180900  1.963e-03  1.341e-03     0.6827
MACS_J0257.1-2325      1654   9.25   1.00   0.90   0.174000   0.180900  2.079e-03  5.719e-04     0.2751
MACS_J0257.1-2325      1654   9.25   1.00   0.95   0.174000   0.181000  2.195e-03  4.237e-04     0.1931
MACS_J0257.1-2325      1654   9.25   1.00   0.96   0.174000   0.182500  2.218e-03  3.241e-04     0.1461
MACS_J0257.1-2325      1654   9.25   1.00   0.97   0.174000   0.181400  2.241e-03  1.914e-04     0.0854
MACS_J0257.1-2325      1654   9.25   1.00   0.98   0.174000   0.180100  2.264e-03  1.707e-04     0.0754
MACS_J0257.1-2325      1654   9.25   1.00   0.99   0.174000   0.180800  2.287e-03  1.668e-04     0.0729
MACS_J0257.1-2325      3581   9.25   0.50   0.80   0.174000   0.175000  1.848e-03  7.422e-03     4.0162
MACS_J0257.1-2325      3581   9.25   0.50   0.85   0.174000   0.175000  1.963e-03  6.012e-03     3.0617
MACS_J0257.1-2325      3581   9.25   0.50   0.90   0.174000   0.180700  2.079e-03  5.678e-03     2.7310
MACS_J0257.1-2325      3581   9.25   0.50   0.95   0.174000   0.173700  2.195e-03  4.081e-03     1.8595
MACS_J0257.1-2325      3581   9.25   0.50   0.96   0.174000   0.182000  2.218e-03  3.518e-03     1.5865
MACS_J0257.1-2325      3581   9.25   0.50   0.97   0.174000   0.181800  2.241e-03  4.008e-03     1.7886
MACS_J0257.1-2325      3581   9.25   0.50   0.98   0.174000   0.177900  2.264e-03  3.785e-03     1.6720
MACS_J0257.1-2325      3581   9.25   0.50   0.99   0.174000   0.177000  2.287e-03  3.138e-03     1.3722
MACS_J0257.1-2325      3581   9.25   0.75   0.80   0.174000   0.182500  1.848e-03  4.453e-03     2.4097
MACS_J0257.1-2325      3581   9.25   0.75   0.85   0.174000   0.182000  1.963e-03  3.785e-03     1.9278
MACS_J0257.1-2325      3581   9.25   0.75   0.90   0.174000   0.182200  2.079e-03  2.896e-03     1.3928
MACS_J0257.1-2325      3581   9.25   0.75   0.95   0.174000   0.178500  2.195e-03  2.164e-03     0.9862
MACS_J0257.1-2325      3581   9.25   0.75   0.96   0.174000   0.181700  2.218e-03  1.840e-03     0.8295
MACS_J0257.1-2325      3581   9.25   0.75   0.97   0.174000   0.182400  2.241e-03  2.405e-03     1.0732
MACS_J0257.1-2325      3581   9.25   0.75   0.98   0.174000   0.174000  2.264e-03  1.646e-03     0.7271
MACS_J0257.1-2325      3581   9.25   0.75   0.99   0.174000   0.177000  2.287e-03  1.407e-03     0.6154
MACS_J0257.1-2325      3581   9.25   1.00   0.80   0.174000   0.175700  1.848e-03  2.041e-03     1.1044
MACS_J0257.1-2325      3581   9.25   1.00   0.85   0.174000   0.175000  1.963e-03  1.855e-03     0.9450
MACS_J0257.1-2325      3581   9.25   1.00   0.90   0.174000   0.178300  2.079e-03  1.670e-03     0.8032
MACS_J0257.1-2325      3581   9.25   1.00   0.95   0.174000   0.182200  2.195e-03  1.277e-03     0.5821
MACS_J0257.1-2325      3581   9.25   1.00   0.96   0.174000   0.179400  2.218e-03  1.341e-03     0.6045
MACS_J0257.1-2325      3581   9.25   1.00   0.97   0.174000   0.180700  2.241e-03  1.035e-03     0.4618
MACS_J0257.1-2325      3581   9.25   1.00   0.98   0.174000   0.181300  2.264e-03  1.341e-03     0.5922
MACS_J0257.1-2325      3581   9.25   1.00   0.99   0.174000   0.182200  2.287e-03  1.277e-03     0.5586
MACS_J0257.6-2209      3267   8.02   0.50   0.80   0.245000   0.255200  2.088e-03  1.670e-03     0.7998
MACS_J0257.6-2209      3267   8.02   0.50   0.85   0.245000   0.251900  2.218e-03  1.207e-03     0.5438
MACS_J0257.6-2209      3267   8.02   0.50   0.90   0.245000   0.253600  2.349e-03  7.916e-04     0.3370
MACS_J0257.6-2209      3267   8.02   0.50   0.95   0.245000   0.253300  2.479e-03  4.861e-04     0.1961
MACS_J0257.6-2209      3267   8.02   0.50   0.96   0.245000   0.257200  2.506e-03  4.446e-04     0.1774
MACS_J0257.6-2209      3267   8.02   0.50   0.97   0.245000   0.257000  2.532e-03  4.984e-04     0.1969
MACS_J0257.6-2209      3267   8.02   0.50   0.98   0.245000   0.255900  2.558e-03  2.625e-04     0.1026
MACS_J0257.6-2209      3267   8.02   0.50   0.99   0.245000   0.249700  2.584e-03  2.363e-04     0.0914
MACS_J0257.6-2209      3267   8.02   0.75   0.80   0.245000   0.249500  2.088e-03  1.026e-03     0.4912
MACS_J0257.6-2209      3267   8.02   0.75   0.85   0.245000   0.256200  2.218e-03  9.463e-04     0.4265
MACS_J0257.6-2209      3267   8.02   0.75   0.90   0.245000   0.248200  2.349e-03  4.984e-04     0.2122
MACS_J0257.6-2209      3267   8.02   0.75   0.95   0.245000   0.256400  2.479e-03  3.725e-04     0.1502
MACS_J0257.6-2209      3267   8.02   0.75   0.96   0.245000   0.252500  2.506e-03  2.308e-04     0.0921
MACS_J0257.6-2209      3267   8.02   0.75   0.97   0.245000   0.254900  2.532e-03  2.565e-04     0.1013
MACS_J0257.6-2209      3267   8.02   0.75   0.98   0.245000   0.252700  2.558e-03  1.589e-04     0.0621
MACS_J0257.6-2209      3267   8.02   0.75   0.99   0.245000   0.255000  2.584e-03  2.401e-04     0.0929
MACS_J0257.6-2209      3267   8.02   1.00   0.80   0.245000   0.256900  2.088e-03  7.665e-04     0.3671
MACS_J0257.6-2209      3267   8.02   1.00   0.85   0.245000   0.255800  2.218e-03  6.515e-04     0.2937
MACS_J0257.6-2209      3267   8.02   1.00   0.90   0.245000   0.255900  2.349e-03  4.984e-04     0.2122
MACS_J0257.6-2209      3267   8.02   1.00   0.95   0.245000   0.256300  2.479e-03  2.990e-04     0.1206
MACS_J0257.6-2209      3267   8.02   1.00   0.96   0.245000   0.256800  2.506e-03  2.288e-04     0.0913
MACS_J0257.6-2209      3267   8.02   1.00   0.97   0.245000   0.253400  2.532e-03  1.418e-04     0.0560
MACS_J0257.6-2209      3267   8.02   1.00   0.98   0.245000   0.251500  2.558e-03  1.750e-04     0.0684
MACS_J0257.6-2209      3267   8.02   1.00   0.99   0.245000   0.257000  2.584e-03  1.443e-04     0.0558
MACS_J0308.9+2645      3268  10.54   0.50   0.80   0.395000   0.408600  3.744e-03  5.110e-03     1.3648
MACS_J0308.9+2645      3268  10.54   0.50   0.85   0.395000   0.414200  3.978e-03  3.692e-03     0.9281
MACS_J0308.9+2645      3268  10.54   0.50   0.90   0.395000   0.411900  4.212e-03  2.483e-03     0.5896
MACS_J0308.9+2645      3268  10.54   0.50   0.95   0.395000   0.412300  4.446e-03  1.994e-03     0.4484
MACS_J0308.9+2645      3268  10.54   0.50   0.96   0.395000   0.407600  4.493e-03  1.525e-03     0.3395
MACS_J0308.9+2645      3268  10.54   0.50   0.97   0.395000   0.414500  4.540e-03  1.050e-03     0.2313
MACS_J0308.9+2645      3268  10.54   0.50   0.98   0.395000   0.410600  4.586e-03  1.373e-03     0.2993
MACS_J0308.9+2645      3268  10.54   0.50   0.99   0.395000   0.414000  4.633e-03  1.077e-03     0.2324
MACS_J0308.9+2645      3268  10.54   0.75   0.80   0.395000   0.413800  3.744e-03  3.066e-03     0.8189
MACS_J0308.9+2645      3268  10.54   0.75   0.85   0.395000   0.406600  3.978e-03  2.164e-03     0.5440
MACS_J0308.9+2645      3268  10.54   0.75   0.90   0.395000   0.409700  4.212e-03  1.490e-03     0.3538
MACS_J0308.9+2645      3268  10.54   0.75   0.95   0.395000   0.409300  4.446e-03  1.035e-03     0.2327
MACS_J0308.9+2645      3268  10.54   0.75   0.96   0.395000   0.408200  4.493e-03  9.773e-04     0.2175
MACS_J0308.9+2645      3268  10.54   0.75   0.97   0.395000   0.411100  4.540e-03  6.729e-04     0.1482
MACS_J0308.9+2645      3268  10.54   0.75   0.98   0.395000   0.424500  4.586e-03  7.499e-04     0.1635
MACS_J0308.9+2645      3268  10.54   0.75   0.99   0.395000   0.413900  4.633e-03  7.061e-04     0.1524
MACS_J0308.9+2645      3268  10.54   1.00   0.80   0.395000   0.393600  3.744e-03  2.051e-03     0.5478
MACS_J0308.9+2645      3268  10.54   1.00   0.85   0.395000   0.414300  3.978e-03  1.855e-03     0.4664
MACS_J0308.9+2645      3268  10.54   1.00   0.90   0.395000   0.409900  4.212e-03  1.035e-03     0.2457
MACS_J0308.9+2645      3268  10.54   1.00   0.95   0.395000   0.412900  4.446e-03  7.476e-04     0.1682
MACS_J0308.9+2645      3268  10.54   1.00   0.96   0.395000   0.414500  4.493e-03  7.845e-04     0.1746
MACS_J0308.9+2645      3268  10.54   1.00   0.97   0.395000   0.423800  4.540e-03  5.737e-04     0.1264
MACS_J0308.9+2645      3268  10.54   1.00   0.98   0.395000   0.411900  4.586e-03  6.898e-04     0.1504
MACS_J0308.9+2645      3268  10.54   1.00   0.99   0.395000   0.410600  4.633e-03  3.847e-04     0.0830
MACS_J0329.6-0211      3257   6.30   0.50   0.80   0.156000   0.162700  1.664e-03  1.670e-03     1.0036
MACS_J0329.6-0211      3257   6.30   0.50   0.85   0.156000   0.161200  1.768e-03  1.419e-03     0.8028
MACS_J0329.6-0211      3257   6.30   0.50   0.90   0.156000   0.162300  1.872e-03  9.463e-04     0.5055
MACS_J0329.6-0211      3257   6.30   0.50   0.95   0.156000   0.161800  1.976e-03  4.526e-04     0.2291
MACS_J0329.6-0211      3257   6.30   0.50   0.96   0.156000   0.160800  1.997e-03  5.402e-04     0.2705
MACS_J0329.6-0211      3257   6.30   0.50   0.97   0.156000   0.158000  2.018e-03  3.462e-04     0.1716
MACS_J0329.6-0211      3257   6.30   0.50   0.98   0.156000   0.158500  2.038e-03  1.244e-04     0.0610
MACS_J0329.6-0211      3257   6.30   0.50   0.99   0.156000   0.159400  2.059e-03  2.211e-04     0.1074
MACS_J0329.6-0211      3257   6.30   0.75   0.80   0.156000   0.159400  1.664e-03  9.463e-04     0.5687
MACS_J0329.6-0211      3257   6.30   0.75   0.85   0.156000   0.155700  1.768e-03  6.481e-04     0.3666
MACS_J0329.6-0211      3257   6.30   0.75   0.90   0.156000   0.161800  1.872e-03  4.984e-04     0.2662
MACS_J0329.6-0211      3257   6.30   0.75   0.95   0.156000   0.159100  1.976e-03  1.945e-04     0.0984
MACS_J0329.6-0211      3257   6.30   0.75   0.96   0.156000   0.163200  1.997e-03  2.542e-04     0.1273
MACS_J0329.6-0211      3257   6.30   0.75   0.97   0.156000   0.163700  2.018e-03  2.288e-04     0.1134
MACS_J0329.6-0211      3257   6.30   0.75   0.98   0.156000   0.169800  2.038e-03  1.280e-04     0.0628
MACS_J0329.6-0211      3257   6.30   0.75   0.99   0.156000   0.162600  2.059e-03  1.653e-04     0.0803
MACS_J0329.6-0211      3257   6.30   1.00   0.80   0.156000   0.160300  1.664e-03  6.898e-04     0.4146
MACS_J0329.6-0211      3257   6.30   1.00   0.85   0.156000   0.162000  1.768e-03  4.984e-04     0.2819
MACS_J0329.6-0211      3257   6.30   1.00   0.90   0.156000   0.156500  1.872e-03  3.382e-04     0.1806
MACS_J0329.6-0211      3257   6.30   1.00   0.95   0.156000   0.162200  1.976e-03  1.169e-04     0.0591
MACS_J0329.6-0211      3257   6.30   1.00   0.96   0.156000   0.162000  1.997e-03  2.896e-04     0.1450
MACS_J0329.6-0211      3257   6.30   1.00   0.97   0.156000   0.163700  2.018e-03  3.351e-04     0.1661
MACS_J0329.6-0211      3257   6.30   1.00   0.98   0.156000   0.161300  2.038e-03  1.205e-04     0.0591
MACS_J0329.6-0211      3257   6.30   1.00   0.99   0.156000   0.161200  2.059e-03  7.113e-05     0.0345
MACS_J0329.6-0211      3582   6.30   0.50   0.80   0.156000   0.155100  1.664e-03  2.051e-03     1.2324
MACS_J0329.6-0211      3582   6.30   0.50   0.85   0.156000   0.162800  1.768e-03  1.855e-03     1.0495
MACS_J0329.6-0211      3582   6.30   0.50   0.90   0.156000   0.157200  1.872e-03  1.353e-03     0.7226
MACS_J0329.6-0211      3582   6.30   0.50   0.95   0.156000   0.163200  1.976e-03  1.035e-03     0.5237
MACS_J0329.6-0211      3582   6.30   0.50   0.96   0.156000   0.161900  1.997e-03  8.307e-04     0.4160
MACS_J0329.6-0211      3582   6.30   0.50   0.97   0.156000   0.162300  2.018e-03  6.729e-04     0.3335
MACS_J0329.6-0211      3582   6.30   0.50   0.98   0.156000   0.163400  2.038e-03  6.669e-04     0.3271
MACS_J0329.6-0211      3582   6.30   0.50   0.99   0.156000   0.163200  2.059e-03  5.916e-04     0.2873
MACS_J0329.6-0211      3582   6.30   0.75   0.80   0.156000   0.160100  1.664e-03  1.419e-03     0.8530
MACS_J0329.6-0211      3582   6.30   0.75   0.85   0.156000   0.158400  1.768e-03  9.018e-04     0.5100
MACS_J0329.6-0211      3582   6.30   0.75   0.90   0.156000   0.162500  1.872e-03  7.665e-04     0.4095
MACS_J0329.6-0211      3582   6.30   0.75   0.95   0.156000   0.163000  1.976e-03  7.239e-04     0.3664
MACS_J0329.6-0211      3582   6.30   0.75   0.96   0.156000   0.163600  1.997e-03  5.538e-04     0.2773
MACS_J0329.6-0211      3582   6.30   0.75   0.97   0.156000   0.162200  2.018e-03  4.037e-04     0.2001
MACS_J0329.6-0211      3582   6.30   0.75   0.98   0.156000   0.160500  2.038e-03  3.270e-04     0.1604
MACS_J0329.6-0211      3582   6.30   0.75   0.99   0.156000   0.162500  2.059e-03  3.601e-04     0.1749
MACS_J0329.6-0211      3582   6.30   1.00   0.80   0.156000   0.163300  1.664e-03  1.113e-03     0.6690
MACS_J0329.6-0211      3582   6.30   1.00   0.85   0.156000   0.159100  1.768e-03  7.665e-04     0.4335
MACS_J0329.6-0211      3582   6.30   1.00   0.90   0.156000   0.161800  1.872e-03  5.678e-04     0.3033
MACS_J0329.6-0211      3582   6.30   1.00   0.95   0.156000   0.161300  1.976e-03  3.725e-04     0.1885
MACS_J0329.6-0211      3582   6.30   1.00   0.96   0.156000   0.163200  1.997e-03  4.343e-04     0.2175
MACS_J0329.6-0211      3582   6.30   1.00   0.97   0.156000   0.161700  2.018e-03  3.323e-04     0.1647
MACS_J0329.6-0211      3582   6.30   1.00   0.98   0.156000   0.163400  2.038e-03  3.518e-04     0.1726
MACS_J0329.6-0211      3582   6.30   1.00   0.99   0.156000   0.162100  2.059e-03  2.565e-04     0.1246
MACS_J0329.6-0211      6108   6.30   0.50   0.80   0.156000   0.156500  1.664e-03  1.670e-03     1.0036
MACS_J0329.6-0211      6108   6.30   0.50   0.85   0.156000   0.160200  1.768e-03  1.503e-03     0.8501
MACS_J0329.6-0211      6108   6.30   0.50   0.90   0.156000   0.162700  1.872e-03  9.313e-04     0.4975
MACS_J0329.6-0211      6108   6.30   0.50   0.95   0.156000   0.163600  1.976e-03  7.845e-04     0.3970
MACS_J0329.6-0211      6108   6.30   0.50   0.96   0.156000   0.158500  1.997e-03  4.633e-04     0.2320
MACS_J0329.6-0211      6108   6.30   0.50   0.97   0.156000   0.169500  2.018e-03  5.294e-04     0.2624
MACS_J0329.6-0211      6108   6.30   0.50   0.98   0.156000   0.162900  2.038e-03  3.813e-04     0.1871
MACS_J0329.6-0211      6108   6.30   0.50   0.99   0.156000   0.163200  2.059e-03  3.116e-04     0.1513
MACS_J0329.6-0211      6108   6.30   0.75   0.80   0.156000   0.158400  1.664e-03  1.026e-03     0.6163
MACS_J0329.6-0211      6108   6.30   0.75   0.85   0.156000   0.158400  1.768e-03  7.304e-04     0.4131
MACS_J0329.6-0211      6108   6.30   0.75   0.90   0.156000   0.162100  1.872e-03  7.239e-04     0.3867
MACS_J0329.6-0211      6108   6.30   0.75   0.95   0.156000   0.163500  1.976e-03  3.601e-04     0.1822
MACS_J0329.6-0211      6108   6.30   0.75   0.96   0.156000   0.162500  1.997e-03  4.599e-04     0.2303
MACS_J0329.6-0211      6108   6.30   0.75   0.97   0.156000   0.167400  2.018e-03  2.065e-04     0.1024
MACS_J0329.6-0211      6108   6.30   0.75   0.98   0.156000   0.165300  2.038e-03  1.968e-04     0.0966
MACS_J0329.6-0211      6108   6.30   0.75   0.99   0.156000   0.162400  2.059e-03  1.575e-04     0.0765
MACS_J0329.6-0211      6108   6.30   1.00   0.80   0.156000   0.162500  1.664e-03  8.116e-04     0.4877
MACS_J0329.6-0211      6108   6.30   1.00   0.85   0.156000   0.163500  1.768e-03  7.239e-04     0.4095
MACS_J0329.6-0211      6108   6.30   1.00   0.90   0.156000   0.160200  1.872e-03  5.110e-04     0.2730
MACS_J0329.6-0211      6108   6.30   1.00   0.95   0.156000   0.163200  1.976e-03  2.691e-04     0.1362
MACS_J0329.6-0211      6108   6.30   1.00   0.96   0.156000   0.163100  1.997e-03  2.059e-04     0.1031
MACS_J0329.6-0211      6108   6.30   1.00   0.97   0.156000   0.162600  2.018e-03  2.199e-04     0.1090
MACS_J0329.6-0211      6108   6.30   1.00   0.98   0.156000   0.162900  2.038e-03  9.848e-05     0.0483
MACS_J0329.6-0211      6108   6.30   1.00   0.99   0.156000   0.161200  2.059e-03  1.385e-04     0.0673
MACS_J0404.6+1109      3269   5.77   0.50   0.80   0.087000   0.088270  9.360e-04  1.670e-03     1.7841
MACS_J0404.6+1109      3269   5.77   0.50   0.85   0.087000   0.090190  9.945e-04  1.419e-03     1.4273
MACS_J0404.6+1109      3269   5.77   0.50   0.90   0.087000   0.089890  1.053e-03  1.139e-03     1.0821
MACS_J0404.6+1109      3269   5.77   0.50   0.95   0.087000   0.090700  1.112e-03  8.517e-04     0.7662
MACS_J0404.6+1109      3269   5.77   0.50   0.96   0.087000   0.088480  1.123e-03  6.515e-04     0.5801
MACS_J0404.6+1109      3269   5.77   0.50   0.97   0.087000   0.090130  1.135e-03  6.515e-04     0.5741
MACS_J0404.6+1109      3269   5.77   0.50   0.98   0.087000   0.093190  1.147e-03  4.764e-04     0.4155
MACS_J0404.6+1109      3269   5.77   0.50   0.99   0.087000   0.090040  1.158e-03  6.837e-04     0.5903
MACS_J0404.6+1109      3269   5.77   0.75   0.80   0.087000   0.086280  9.360e-04  8.472e-04     0.9051
MACS_J0404.6+1109      3269   5.77   0.75   0.85   0.087000   0.089620  9.945e-04  7.239e-04     0.7279
MACS_J0404.6+1109      3269   5.77   0.75   0.90   0.087000   0.090190  1.053e-03  5.411e-04     0.5138
MACS_J0404.6+1109      3269   5.77   0.75   0.95   0.087000   0.090110  1.112e-03  3.166e-04     0.2849
MACS_J0404.6+1109      3269   5.77   0.75   0.96   0.087000   0.087670  1.123e-03  2.964e-04     0.2639
MACS_J0404.6+1109      3269   5.77   0.75   0.97   0.087000   0.090460  1.135e-03  3.166e-04     0.2790
MACS_J0404.6+1109      3269   5.77   0.75   0.98   0.087000   0.087500  1.147e-03  2.288e-04     0.1995
MACS_J0404.6+1109      3269   5.77   0.75   0.99   0.087000   0.090610  1.158e-03  2.161e-04     0.1865
MACS_J0404.6+1109      3269   5.77   1.00   0.80   0.087000   0.086200  9.360e-04  7.201e-04     0.7693
MACS_J0404.6+1109      3269   5.77   1.00   0.85   0.087000   0.084230  9.945e-04  5.127e-04     0.5155
