# Model: wabs(mekal) for r2500-50 spectra; Fit Range = 2.0 - 7.0; Count Rates = 2.0 - 7.0 keV
# Nh frozen = yes; Fe frozen = yes; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr   Src%  chisq    dof
ABELL_2219                   896   0.02   2.99  1.76  0.00  0.00 12.39 11.46 13.49  0.27  0.27  0.27   1.39e-02   1.38e-02   1.41e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2256  0.835   75.3   1.00    334
ABELL_2244                  4179   0.04   2.96  2.09  0.00  0.00  5.96  5.73  6.20  0.29  0.29  0.29   1.53e-02   1.51e-02   1.56e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0967  0.776   79.9   1.06    332
ABELL_2255                   894   0.05   6.29  2.53  0.00  0.00  8.12  7.55  8.80  0.25  0.25  0.25   1.34e-02   1.32e-02   1.37e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0805  0.627   76.8   0.97    344
ABELL_2259                  3245   0.02   2.97  3.70  0.00  0.00  6.43  5.46  7.74  0.30  0.30  0.30   5.51e-03   5.19e-03   5.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1640  0.254   85.6   1.00     91
ABELL_2261                  5007   0.02   2.88  3.31  0.00  0.00  9.45  8.50 10.70  0.30  0.30  0.30   8.20e-03   8.00e-03   8.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2240  0.411   90.1   0.95    236
ABELL_2294                  3246   0.02   3.34  6.10  0.00  0.00 11.59  9.19 15.45  0.30  0.30  0.30   6.75e-03   6.52e-03   7.02e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1780  0.345   82.8   0.98    120
ABELL_2319                  3231   0.07   7.77  9.05  0.00  0.00 12.71 11.84 13.68  0.25  0.25  0.25   7.60e-02   7.54e-02   7.67e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0562  3.666   92.7   1.16    342
ABELL_2384                  4202   0.04   4.19  2.99  0.00  0.00  6.07  5.51  6.77  0.30  0.30  0.30   5.92e-03   5.70e-03   6.15e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0945  0.265   81.6   0.93    234
ABELL_2390                  4193   0.02   2.87  6.71  0.00  0.00 11.53 10.96 12.14  0.25  0.25  0.25   1.41e-02   1.40e-02   1.42e-02  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2301  0.809   74.3   1.14    364
ABELL_2409                  3247   0.02   3.42  6.72  0.00  0.00  6.89  6.05  7.91  0.30  0.30  0.30   8.62e-03   8.25e-03   9.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1479  0.393   88.3   0.97    130
ABELL_2537                  4962   0.02   2.11  4.26  0.00  0.00  7.88  6.93  9.08  0.26  0.26  0.26   2.97e-03   2.87e-03   3.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2950  0.166   46.5   0.85    183
ABELL_2550                  2225   0.02   2.26  2.03  0.00  0.00  2.13  1.83  2.51  0.30  0.30  0.30   1.11e-03   9.73e-04   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1543  0.032   34.3   1.12    109
ABELL_2554                  1696   0.04   3.69  2.04  0.00  0.00  7.27  5.91  9.14  0.44  0.44  0.44   3.30e-03   3.14e-03   3.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.1103  0.185   37.2   0.95    157
ABELL_2556                  2226   0.05   3.90  2.02  0.00  0.00  4.11  3.71  4.58  0.34  0.34  0.34   6.33e-03   5.99e-03   6.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0862  0.279   52.5   0.98    188
ABELL_2589                  3210   0.10   2.38  3.98  0.00  0.00  5.11  3.67  8.30  0.30  0.30  0.30   5.50e-03   4.69e-03   6.53e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0415  0.263   76.6   0.90     20
ABELL_2597                   922   0.05   1.13  2.51  0.00  0.00  4.45  4.06  4.91  0.37  0.37  0.37   6.05e-03   5.76e-03   6.37e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0854  0.284   94.4   0.96    127
ABELL_2626                  3192   0.07   3.10  4.30  0.00  0.00  3.49  3.23  3.78  0.30  0.30  0.30   6.98e-03   6.62e-03   7.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0573  0.276   64.5   1.10    189
ABELL_2667                  2214   0.02   2.58  1.64  0.00  0.00  7.49  6.60  8.58  0.31  0.31  0.31   9.33e-03   9.00e-03   9.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.2300  0.532   76.4   1.09    142
