###### Started simulating spectra at Wed Nov  1 18:13:19 2006 ######
# Cluster             ObsID    Tx1    Tx2    Eta    RealCTR    FakeCTR      Norm1      Norm2
ABELL_0611             3194   6.84   0.75   0.70   0.348000   0.357200  1.981e-03  7.443e-04
ABELL_0611             3194   6.84   0.75   0.80   0.348000   0.370800  2.264e-03  4.810e-04
# exited via overflow
ABELL_0611             3194   6.84   0.75   0.90   0.348000   0.392800  2.547e-03  2.421e-04
# exited via overflow
ABELL_0611             3194   6.84   1.00   0.50   0.348000   0.359100  1.415e-03  1.428e-03
ABELL_0611             3194   6.84   1.00   0.60   0.348000   0.360400  1.698e-03  1.085e-03
ABELL_0611             3194   6.84   1.00   0.70   0.348000   0.359800  1.981e-03  7.422e-04
ABELL_0611             3194   6.84   1.00   0.80   0.348000   0.365200  2.264e-03  4.227e-04
ABELL_0611             3194   6.84   1.00   0.90   0.348000   0.393000  2.547e-03  2.421e-04
# exited via overflow
ABELL_0644             2211   8.03   0.50   0.50   3.823000   3.940000  1.590e-02  2.170e-02
ABELL_0644             2211   8.03   0.50   0.60   3.823000   3.955000  1.908e-02  1.736e-02
ABELL_0644             2211   8.03   0.50   0.70   3.823000   3.991000  2.226e-02  1.320e-02
ABELL_0644             2211   8.03   0.50   0.80   3.823000   4.002000  2.544e-02  8.814e-03
ABELL_0644             2211   8.03   0.50   0.90   3.823000   4.014000  2.862e-02  4.639e-03
ABELL_0644             2211   8.03   0.75   0.50   3.823000   4.011000  1.590e-02  1.731e-02
ABELL_0644             2211   8.03   0.75   0.60   3.823000   3.968000  1.908e-02  1.340e-02
ABELL_0644             2211   8.03   0.75   0.70   3.823000   4.007000  2.226e-02  1.028e-02
ABELL_0644             2211   8.03   0.75   0.80   3.823000   3.988000  2.544e-02  6.680e-03
ABELL_0644             2211   8.03   0.75   0.90   3.823000   4.028000  2.862e-02  3.516e-03
# exited via overflow
ABELL_0644             2211   8.03   1.00   0.50   3.823000   3.962000  1.590e-02  1.624e-02
ABELL_0644             2211   8.03   1.00   0.60   3.823000   3.936000  1.908e-02  1.269e-02
ABELL_0644             2211   8.03   1.00   0.70   3.823000   4.011000  2.226e-02  9.766e-03
ABELL_0644             2211   8.03   1.00   0.80   3.823000   3.971000  2.544e-02  6.346e-03
ABELL_0644             2211   8.03   1.00   0.90   3.823000   4.020000  2.862e-02  3.299e-03
# exited via overflow
ABELL_0665             3586   7.55   0.50   0.50   0.972000   1.019000  4.780e-03  1.484e-02
ABELL_0665             3586   7.55   0.50   0.60   0.972000   1.003000  5.736e-03  1.145e-02
ABELL_0665             3586   7.55   0.50   0.70   0.972000   1.008000  6.692e-03  8.789e-03
ABELL_0665             3586   7.55   0.50   0.80   0.972000   1.011000  7.648e-03  5.711e-03
ABELL_0665             3586   7.55   0.50   0.90   0.972000   1.022000  8.604e-03  3.125e-03
# exited via overflow
ABELL_0665             3586   7.55   0.75   0.50   0.972000   1.001000  4.780e-03  9.138e-03
ABELL_0665             3586   7.55   0.75   0.60   0.972000   1.010000  5.736e-03  7.695e-03
ABELL_0665             3586   7.55   0.75   0.70   0.972000   1.018000  6.692e-03  5.727e-03
ABELL_0665             3586   7.55   0.75   0.80   0.972000   1.012000  7.648e-03  3.768e-03
ABELL_0665             3586   7.55   0.75   0.90   0.972000   1.024000  8.604e-03  2.062e-03
# exited via overflow
ABELL_0665             3586   7.55   1.00   0.50   0.972000   0.976500  4.780e-03  7.422e-03
ABELL_0665             3586   7.55   1.00   0.60   0.972000   1.020000  5.736e-03  6.346e-03
ABELL_0665             3586   7.55   1.00   0.70   0.972000   1.019000  6.692e-03  4.639e-03
ABELL_0665             3586   7.55   1.00   0.80   0.972000   1.015000  7.648e-03  3.173e-03
ABELL_0665             3586   7.55   1.00   0.90   0.972000   1.017000  8.604e-03  1.736e-03
# exited via overflow
ABELL_0697             4217   9.64   0.50   0.50   0.591000   0.609500  3.195e-03  1.206e-02
ABELL_0697             4217   9.64   0.50   0.60   0.591000   0.610800  3.834e-03  9.766e-03
ABELL_0697             4217   9.64   0.50   0.70   0.591000   0.613700  4.473e-03  7.422e-03
ABELL_0697             4217   9.64   0.50   0.80   0.591000   0.619900  5.112e-03  5.329e-03
ABELL_0697             4217   9.64   0.50   0.90   0.591000   0.633500  5.751e-03  3.014e-03
# exited via iteration cut-off
ABELL_0697             4217   9.64   0.75   0.50   0.591000   0.607600  3.195e-03  7.422e-03
ABELL_0697             4217   9.64   0.75   0.60   0.591000   0.615700  3.834e-03  6.012e-03
ABELL_0697             4217   9.64   0.75   0.70   0.591000   0.606200  4.473e-03  4.407e-03
ABELL_0697             4217   9.64   0.75   0.80   0.591000   0.615000  5.112e-03  3.173e-03
ABELL_0697             4217   9.64   0.75   0.90   0.591000   0.615000  5.751e-03  1.645e-03
# exited via overflow
ABELL_0697             4217   9.64   1.00   0.50   0.591000   0.600400  3.195e-03  5.711e-03
ABELL_0697             4217   9.64   1.00   0.60   0.591000   0.614400  3.834e-03  4.823e-03
ABELL_0697             4217   9.64   1.00   0.70   0.591000   0.616600  4.473e-03  3.516e-03
ABELL_0697             4217   9.64   1.00   0.80   0.591000   0.619800  5.112e-03  2.665e-03
ABELL_0697             4217   9.64   1.00   0.90   0.591000   0.609500  5.751e-03  1.428e-03
ABELL_0773             5006   7.96   0.50   0.50   0.495000   0.515100  2.420e-03  5.077e-03
ABELL_0773             5006   7.96   0.50   0.60   0.495000   0.505900  2.904e-03  3.917e-03
ABELL_0773             5006   7.96   0.50   0.70   0.495000   0.506200  3.388e-03  3.125e-03
ABELL_0773             5006   7.96   0.50   0.80   0.495000   0.511300  3.872e-03  2.087e-03
ABELL_0773             5006   7.96   0.50   0.90   0.495000   0.517300  4.356e-03  1.221e-03
# exited via overflow
ABELL_0773             5006   7.96   0.75   0.50   0.495000   0.517300  2.420e-03  3.525e-03
ABELL_0773             5006   7.96   0.75   0.60   0.495000   0.506100  2.904e-03  2.713e-03
ABELL_0773             5006   7.96   0.75   0.70   0.495000   0.517400  3.388e-03  2.170e-03
ABELL_0773             5006   7.96   0.75   0.80   0.495000   0.519200  3.872e-03  1.480e-03
ABELL_0773             5006   7.96   0.75   0.90   0.495000   0.527000  4.356e-03  8.657e-04
# exited via overflow
ABELL_0773             5006   7.96   1.00   0.50   0.495000   0.519100  2.420e-03  3.014e-03
ABELL_0773             5006   7.96   1.00   0.60   0.495000   0.519700  2.904e-03  2.411e-03
ABELL_0773             5006   7.96   1.00   0.70   0.495000   0.519600  3.388e-03  1.850e-03
ABELL_0773             5006   7.96   1.00   0.80   0.495000   0.519300  3.872e-03  1.191e-03
ABELL_0773             5006   7.96   1.00   0.90   0.495000   0.513200  4.356e-03  6.782e-04
# exited via overflow
ABELL_0781              534   5.88   0.50   0.50   0.205000   0.208900  1.075e-03  2.705e-03
ABELL_0781              534   5.88   0.50   0.60   0.205000   0.204100  1.290e-03  2.429e-03
ABELL_0781              534   5.88   0.50   0.70   0.205000   0.204200  1.505e-03  1.818e-03
ABELL_0781              534   5.88   0.50   0.80   0.205000   0.215200  1.720e-03  1.285e-03
ABELL_0781              534   5.88   0.50   0.90   0.205000   0.210100  1.935e-03  7.208e-04
ABELL_0781              534   5.88   0.75   0.50   0.205000   0.213700  1.075e-03  1.855e-03
ABELL_0781              534   5.88   0.75   0.60   0.205000   0.203400  1.290e-03  1.578e-03
ABELL_0781              534   5.88   0.75   0.70   0.205000   0.207600  1.505e-03  1.142e-03
ABELL_0781              534   5.88   0.75   0.80   0.205000   0.213500  1.720e-03  8.327e-04
ABELL_0781              534   5.88   0.75   0.90   0.205000   0.214400  1.935e-03  4.544e-04
ABELL_0781              534   5.88   1.00   0.50   0.205000   0.203500  1.075e-03  1.578e-03
ABELL_0781              534   5.88   1.00   0.60   0.205000   0.211000  1.290e-03  1.145e-03
ABELL_0781              534   5.88   1.00   0.70   0.205000   0.212400  1.505e-03  8.681e-04
ABELL_0781              534   5.88   1.00   0.80   0.205000   0.210400  1.720e-03  6.925e-04
ABELL_0781              534   5.88   1.00   0.90   0.205000   0.225100  1.935e-03  3.768e-04
# exited via overflow
ABELL_0907             3185   5.67   0.50   0.50   0.717000   0.734900  3.440e-03  7.422e-03
ABELL_0907             3185   5.67   0.50   0.60   0.717000   0.739200  4.128e-03  6.028e-03
ABELL_0907             3185   5.67   0.50   0.70   0.717000   0.746900  4.816e-03  4.639e-03
ABELL_0907             3185   5.67   0.50   0.80   0.717000   0.744500  5.504e-03  3.164e-03
ABELL_0907             3185   5.67   0.50   0.90   0.717000   0.767500  6.192e-03  1.828e-03
# exited via iteration cut-off
ABELL_0907             3185   5.67   0.75   0.50   0.717000   0.745900  3.440e-03  5.077e-03
ABELL_0907             3185   5.67   0.75   0.60   0.717000   0.749000  4.128e-03  4.112e-03
ABELL_0907             3185   5.67   0.75   0.70   0.717000   0.748600  4.816e-03  3.125e-03
ABELL_0907             3185   5.67   0.75   0.80   0.717000   0.746700  5.504e-03  2.087e-03
ABELL_0907             3185   5.67   0.75   0.90   0.717000   0.766500  6.192e-03  1.221e-03
# exited via overflow
ABELL_0907             3185   5.67   1.00   0.50   0.717000   0.723600  3.440e-03  4.340e-03
ABELL_0907             3185   5.67   1.00   0.60   0.717000   0.746600  4.128e-03  3.655e-03
ABELL_0907             3185   5.67   1.00   0.70   0.717000   0.747100  4.816e-03  2.713e-03
ABELL_0907             3185   5.67   1.00   0.80   0.717000   0.736300  5.504e-03  1.763e-03
ABELL_0907             3185   5.67   1.00   0.90   0.717000   0.756600  6.192e-03  1.028e-03
# exited via overflow
ABELL_0963              903   6.62   0.50   0.50   0.904000   0.941500  2.975e-03  1.763e-03
ABELL_0963              903   6.62   0.50   0.60   0.904000   0.948500  3.570e-03  1.221e-03
ABELL_0963              903   6.62   0.50   0.70   0.904000   0.939900  4.165e-03  6.425e-04
# exited via overflow
ABELL_0963              903   6.62   0.50   0.80   0.904000   0.998600  4.760e-03  3.874e-04
# exited via overflow
ABELL_0963              903   6.62   0.50   0.90   0.904000   1.066000  5.355e-03  2.152e-04
# exited via overflow
ABELL_0963              903   6.62   0.75   0.50   0.904000   0.934100  2.975e-03  1.428e-03
ABELL_0963              903   6.62   0.75   0.60   0.904000   0.944100  3.570e-03  1.028e-03
ABELL_0963              903   6.62   0.75   0.70   0.904000   0.946400  4.165e-03  5.711e-04
# exited via overflow
ABELL_0963              903   6.62   0.75   0.80   0.904000   0.981700  4.760e-03  3.035e-04
# exited via overflow
ABELL_0963              903   6.62   0.75   0.90   0.904000   1.083000  5.355e-03  1.913e-04
# exited via overflow
ABELL_0963              903   6.62   1.00   0.50   0.904000   0.943300  2.975e-03  1.507e-03
ABELL_0963              903   6.62   1.00   0.60   0.904000   0.947600  3.570e-03  1.085e-03
ABELL_0963              903   6.62   1.00   0.70   0.904000   0.944700  4.165e-03  6.029e-04
# exited via overflow
ABELL_0963              903   6.62   1.00   0.80   0.904000   0.992500  4.760e-03  3.035e-04
# exited via overflow
ABELL_0963              903   6.62   1.00   0.90   0.904000   1.089000  5.355e-03  2.126e-04
# exited via iteration cut-off
#########################
# 2220: no fit data in ../fits/dat/adj_robs-70_nhfro_fefro_7-7.dat
# 2220: no ARF file for robs-70
# 2220: no RMF file for robs-70
ABELL_1068             1652   4.97   0.50   0.50   0.843000   0.867300  2.515e-03  1.085e-03
ABELL_1068             1652   4.97   0.50   0.60   0.843000   0.884000  3.018e-03  7.813e-04
ABELL_1068             1652   4.97   0.50   0.70   0.843000   0.870900  3.521e-03  4.239e-04
# exited via overflow
ABELL_1068             1652   4.97   0.50   0.80   0.843000   0.929300  4.024e-03  2.421e-04
# exited via overflow
ABELL_1068             1652   4.97   0.50   0.90   0.843000   1.024000  4.527e-03  1.701e-04
# exited via iteration cut-off
# exited via overflow
ABELL_1068             1652   4.97   0.75   0.50   0.843000   0.875100  2.515e-03  9.766e-04
ABELL_1068             1652   4.97   0.75   0.60   0.843000   0.870500  3.018e-03  6.443e-04
ABELL_1068             1652   4.97   0.75   0.70   0.843000   0.881900  3.521e-03  3.768e-04
# exited via iteration cut-off
# exited via overflow
ABELL_1068             1652   4.97   0.75   0.80   0.843000   0.931200  4.024e-03  2.152e-04
# exited via overflow
ABELL_1068             1652   4.97   0.75   0.90   0.843000   0.998100  4.527e-03  1.196e-04
# exited via overflow
ABELL_1068             1652   4.97   1.00   0.50   0.843000   0.868700  2.515e-03  1.085e-03
ABELL_1068             1652   4.97   1.00   0.60   0.843000   0.880900  3.018e-03  7.813e-04
ABELL_1068             1652   4.97   1.00   0.70   0.843000   0.871800  3.521e-03  4.239e-04
# exited via overflow
ABELL_1068             1652   4.97   1.00   0.80   0.843000   0.931900  4.024e-03  2.421e-04
# exited via overflow
ABELL_1068             1652   4.97   1.00   0.90   0.843000   1.000000  4.527e-03  1.345e-04
# exited via overflow
ABELL_1204             2205   3.73   0.50   0.50   0.325000   0.335700  1.535e-03  2.170e-03
ABELL_1204             2205   3.73   0.50   0.60   0.325000   0.327900  1.842e-03  1.649e-03
ABELL_1204             2205   3.73   0.50   0.70   0.325000   0.332700  2.149e-03  1.289e-03
ABELL_1204             2205   3.73   0.50   0.80   0.325000   0.339500  2.456e-03  8.373e-04
ABELL_1204             2205   3.73   0.50   0.90   0.325000   0.345400  2.763e-03  5.126e-04
# exited via overflow
ABELL_1204             2205   3.73   0.75   0.50   0.325000   0.338900  1.535e-03  1.507e-03
ABELL_1204             2205   3.73   0.75   0.60   0.325000   0.338700  1.842e-03  1.285e-03
ABELL_1204             2205   3.73   0.75   0.70   0.325000   0.337500  2.149e-03  9.278e-04
ABELL_1204             2205   3.73   0.75   0.80   0.325000   0.332600  2.456e-03  6.328e-04
ABELL_1204             2205   3.73   0.75   0.90   0.325000   0.347300  2.763e-03  3.382e-04
# exited via overflow
ABELL_1204             2205   3.73   1.00   0.50   0.325000   0.341100  1.535e-03  1.428e-03
ABELL_1204             2205   3.73   1.00   0.60   0.325000   0.337100  1.842e-03  1.142e-03
ABELL_1204             2205   3.73   1.00   0.70   0.325000   0.338100  2.149e-03  8.681e-04
ABELL_1204             2205   3.73   1.00   0.80   0.325000   0.338900  2.456e-03  5.641e-04
ABELL_1204             2205   3.73   1.00   0.90   0.325000   0.351500  2.763e-03  3.204e-04
# exited via overflow
ABELL_1361             2200   5.75   0.50   0.50   0.365000   0.379700  1.025e-03  3.391e-04
ABELL_1361             2200   5.75   0.50   0.60   0.365000   0.372100  1.230e-03  2.442e-04
ABELL_1361             2200   5.75   0.50   0.70   0.365000   0.394600  1.435e-03  1.582e-04
# exited via overflow
ABELL_1361             2200   5.75   0.50   0.80   0.365000   0.402800  1.640e-03  8.408e-05
# exited via overflow
ABELL_1361             2200   5.75   0.50   0.90   0.365000   0.440100  1.845e-03  5.905e-05
# exited via overflow
ABELL_1361             2200   5.75   0.75   0.50   0.365000   0.372000  1.025e-03  3.173e-04
ABELL_1361             2200   5.75   0.75   0.60   0.365000   0.381400  1.230e-03  2.062e-04
ABELL_1361             2200   5.75   0.75   0.70   0.365000   0.390100  1.435e-03  1.406e-04
# exited via overflow
ABELL_1361             2200   5.75   0.75   0.80   0.365000   0.403500  1.640e-03  8.408e-05
# exited via overflow
ABELL_1361             2200   5.75   0.75   0.90   0.365000   0.441700  1.845e-03  5.905e-05
# exited via overflow
ABELL_1361             2200   5.75   1.00   0.50   0.365000   0.376300  1.025e-03  3.569e-04
ABELL_1361             2200   5.75   1.00   0.60   0.365000   0.376700  1.230e-03  2.713e-04
ABELL_1361             2200   5.75   1.00   0.70   0.365000   0.383100  1.435e-03  1.758e-04
ABELL_1361             2200   5.75   1.00   0.80   0.365000   0.398300  1.640e-03  9.368e-05
# exited via overflow
ABELL_1361             2200   5.75   1.00   0.90   0.365000   0.434900  1.845e-03  5.905e-05
# exited via overflow
ABELL_1413             5003   7.58   0.50   0.50   1.015000   1.065000  5.400e-03  1.336e-02
ABELL_1413             5003   7.58   0.50   0.60   1.015000   1.046000  6.480e-03  1.031e-02
ABELL_1413             5003   7.58   0.50   0.70   1.015000   1.056000  7.560e-03  7.813e-03
ABELL_1413             5003   7.58   0.50   0.80   1.015000   1.058000  8.640e-03  5.344e-03
ABELL_1413             5003   7.58   0.50   0.90   1.015000   1.065000  9.720e-03  2.609e-03
# exited via overflow
ABELL_1413             5003   7.58   0.75   0.50   1.015000   1.039000  5.400e-03  8.681e-03
ABELL_1413             5003   7.58   0.75   0.60   1.015000   1.046000  6.480e-03  6.945e-03
ABELL_1413             5003   7.58   0.75   0.70   1.015000   1.048000  7.560e-03  5.154e-03
ABELL_1413             5003   7.58   0.75   0.80   1.015000   1.060000  8.640e-03  3.526e-03
ABELL_1413             5003   7.58   0.75   0.90   1.015000   1.078000  9.720e-03  1.953e-03
# exited via overflow
ABELL_1413             5003   7.58   1.00   0.50   1.015000   1.040000  5.400e-03  7.422e-03
ABELL_1413             5003   7.58   1.00   0.60   1.015000   1.052000  6.480e-03  6.028e-03
ABELL_1413             5003   7.58   1.00   0.70   1.015000   1.061000  7.560e-03  4.639e-03
ABELL_1413             5003   7.58   1.00   0.80   1.015000   1.059000  8.640e-03  3.014e-03
