# Model: wabs(mekal) for inner50chi spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID  AddTx    Eta  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi T/TBF    lo    hi  N/NBF     lo     hi       z     Cr   Junk   cash    dof
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  4.80  4.29  5.47  0.51  0.28  0.84   7.85e-04   7.20e-04   8.46e-04  0.95  0.82  1.10  1.003  0.904  1.100  0.0753  0.100      0 483.99    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  5.21  4.62  5.92  0.54  0.28  0.86   7.93e-04   7.28e-04   8.52e-04  1.02  0.89  1.19  1.013  0.915  1.108  0.0753  0.102      0 438.77    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  4.80  4.29  5.47  0.51  0.28  0.84   7.85e-04   7.20e-04   8.46e-04  0.95  0.82  1.10  1.003  0.904  1.100  0.0753  0.100      0 483.99    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  5.21  4.62  5.92  0.54  0.28  0.86   7.93e-04   7.28e-04   8.52e-04  1.02  0.89  1.19  1.013  0.915  1.108  0.0753  0.102      0 438.77    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  5.21  4.62  5.92  0.54  0.28  0.86   7.93e-04   7.28e-04   8.52e-04  1.02  0.89  1.19  1.013  0.915  1.108  0.0753  0.102      0 438.77    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  4.75  4.26  5.41  0.52  0.27  0.86   8.04e-04   7.35e-04   8.69e-04  0.94  0.82  1.09  1.027  0.923  1.129  0.0753  0.102      0 432.61    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  4.75  4.26  5.41  0.52  0.27  0.86   8.04e-04   7.35e-04   8.69e-04  0.94  0.82  1.09  1.027  0.923  1.129  0.0753  0.102      0 432.61    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  5.37  4.74  6.21  0.47  0.22  0.80   7.63e-04   7.01e-04   8.20e-04  1.06  0.91  1.25  0.975  0.880  1.067  0.0753  0.097      0 469.21    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  5.37  4.74  6.21  0.47  0.22  0.80   7.63e-04   7.01e-04   8.20e-04  1.06  0.91  1.25  0.975  0.880  1.067  0.0753  0.097      0 469.21    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  5.37  4.74  6.21  0.47  0.22  0.80   7.63e-04   7.01e-04   8.20e-04  1.06  0.91  1.25  0.975  0.880  1.067  0.0753  0.097      0 469.21    431
2PIGG_J0011.5-2850          5797   0.00    1.0  2.18  0.00  0.00  5.22  4.68  5.94  0.73  0.44  1.14   7.72e-04   7.02e-04   8.38e-04  1.03  0.90  1.20  0.986  0.883  1.087  0.0753  0.104      0 444.74    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.84  3.31  4.52  1.32  0.69  2.39   1.36e-04   1.08e-04   1.63e-04  0.99  0.82  1.24  0.826  0.588  1.015  0.0618  0.022      0 400.88    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.84  3.31  4.52  1.32  0.69  2.39   1.36e-04   1.08e-04   1.63e-04  0.99  0.82  1.24  0.826  0.588  1.015  0.0618  0.022      0 400.88    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  4.09  3.41  4.96  0.45  0.12  0.96   1.84e-04   1.58e-04   2.11e-04  1.06  0.85  1.35  1.124  0.848  1.324  0.0618  0.023      0 473.05    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  4.09  3.41  4.96  0.45  0.12  0.96   1.84e-04   1.58e-04   2.11e-04  1.06  0.85  1.35  1.124  0.848  1.324  0.0618  0.023      0 473.05    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.92  3.28  4.70  0.50  0.14  1.02   1.77e-04   1.52e-04   2.05e-04  1.01  0.81  1.28  1.082  0.813  1.282  0.0618  0.023      0 424.15    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.92  3.28  4.70  0.50  0.14  1.02   1.77e-04   1.52e-04   2.05e-04  1.01  0.81  1.28  1.082  0.813  1.282  0.0618  0.023      0 424.15    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.92  3.28  4.70  0.50  0.14  1.02   1.77e-04   1.52e-04   2.05e-04  1.01  0.81  1.28  1.082  0.813  1.282  0.0618  0.023      0 424.15    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  4.56  3.75  5.75  0.43  0.08  1.00   1.71e-04   1.47e-04   1.95e-04  1.18  0.93  1.55  1.043  0.788  1.226  0.0618  0.022      0 421.10    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  4.07  3.50  4.81  1.18  0.62  2.11   1.49e-04   1.22e-04   1.76e-04  1.05  0.87  1.32  0.911  0.662  1.099  0.0618  0.024      0 468.70    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.64  3.07  4.41  0.42  0.10  0.91   1.81e-04   1.54e-04   2.08e-04  0.94  0.76  1.20  1.101  0.825  1.306  0.0618  0.023      0 417.77    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  4.07  3.50  4.81  1.18  0.62  2.11   1.49e-04   1.22e-04   1.76e-04  1.05  0.87  1.32  0.911  0.662  1.099  0.0618  0.024      0 468.70    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.64  3.07  4.41  0.42  0.10  0.91   1.81e-04   1.54e-04   2.08e-04  0.94  0.76  1.20  1.101  0.825  1.306  0.0618  0.023      0 417.77    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.90  3.26  4.67  0.71  0.30  1.33   1.62e-04   1.36e-04   1.88e-04  1.00  0.81  1.28  0.986  0.735  1.177  0.0618  0.022      0 398.37    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.90  3.26  4.67  0.71  0.30  1.33   1.62e-04   1.36e-04   1.88e-04  1.00  0.81  1.28  0.986  0.735  1.177  0.0618  0.022      0 398.37    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.87  3.32  4.59  0.86  0.41  1.58   1.55e-04   1.29e-04   1.80e-04  1.00  0.82  1.26  0.944  0.695  1.127  0.0618  0.022      0 418.09    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.87  3.32  4.59  0.86  0.41  1.58   1.55e-04   1.29e-04   1.80e-04  1.00  0.82  1.26  0.944  0.695  1.127  0.0618  0.022      0 418.09    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.87  3.32  4.59  0.86  0.41  1.58   1.55e-04   1.29e-04   1.80e-04  1.00  0.82  1.26  0.944  0.695  1.127  0.0618  0.022      0 418.09    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.99  3.37  4.92  0.68  0.27  1.37   1.65e-04   1.38e-04   1.92e-04  1.03  0.84  1.33  1.008  0.747  1.200  0.0618  0.023      0 420.23    431
2PIGG_J0311.8-2655          5799   0.00    1.0  1.46  0.00  0.00  3.99  3.37  4.92  0.68  0.27  1.37   1.65e-04   1.38e-04   1.92e-04  1.03  0.84  1.33  1.008  0.747  1.200  0.0618  0.023      0 420.23    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  1.99  1.92  2.08  0.49  0.39  0.60   2.46e-03   2.28e-03   2.64e-03  0.98  0.94  1.03  1.077  0.981  1.175  0.0729  0.283      0 394.76    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  1.99  1.91  2.08  0.48  0.39  0.60   2.39e-03   2.22e-03   2.56e-03  0.98  0.93  1.03  1.046  0.953  1.141  0.0729  0.273      0 413.59    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  1.99  1.91  2.08  0.48  0.39  0.60   2.39e-03   2.22e-03   2.56e-03  0.98  0.93  1.03  1.046  0.953  1.141  0.0729  0.273      0 413.59    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.01  1.93  2.10  0.55  0.44  0.67   2.37e-03   2.20e-03   2.55e-03  0.99  0.95  1.04  1.041  0.947  1.136  0.0729  0.284      0 442.32    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.01  1.93  2.10  0.55  0.44  0.67   2.37e-03   2.20e-03   2.55e-03  0.99  0.95  1.04  1.041  0.947  1.136  0.0729  0.284      0 442.32    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.01  1.93  2.10  0.55  0.44  0.67   2.37e-03   2.20e-03   2.55e-03  0.99  0.95  1.04  1.041  0.947  1.136  0.0729  0.284      0 442.32    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.11  2.03  2.21  0.65  0.53  0.79   2.19e-03   2.03e-03   2.36e-03  1.04  0.99  1.10  0.960  0.873  1.049  0.0729  0.277      0 466.79    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.11  2.03  2.21  0.65  0.53  0.79   2.19e-03   2.03e-03   2.36e-03  1.04  0.99  1.10  0.960  0.873  1.049  0.0729  0.277      0 466.79    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.08  2.00  2.19  0.58  0.48  0.75   2.22e-03   2.04e-03   2.40e-03  1.02  0.98  1.09  0.975  0.881  1.070  0.0729  0.273      0 400.50    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.08  2.00  2.19  0.58  0.48  0.75   2.22e-03   2.04e-03   2.40e-03  1.02  0.98  1.09  0.975  0.881  1.070  0.0729  0.273      0 400.50    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.02  1.94  2.11  0.57  0.46  0.71   2.22e-03   2.05e-03   2.39e-03  0.99  0.95  1.05  0.972  0.883  1.063  0.0729  0.269      0 437.54    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.08  2.00  2.19  0.58  0.48  0.75   2.22e-03   2.04e-03   2.40e-03  1.02  0.98  1.09  0.975  0.881  1.070  0.0729  0.273      0 400.50    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.02  1.94  2.11  0.57  0.46  0.71   2.22e-03   2.05e-03   2.39e-03  0.99  0.95  1.05  0.972  0.883  1.063  0.0729  0.269      0 437.54    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.06  1.97  2.15  0.55  0.44  0.68   2.25e-03   2.09e-03   2.42e-03  1.01  0.96  1.07  0.986  0.898  1.077  0.0729  0.269      0 445.41    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.06  1.97  2.15  0.55  0.44  0.68   2.25e-03   2.09e-03   2.42e-03  1.01  0.96  1.07  0.986  0.898  1.077  0.0729  0.269      0 445.41    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.06  1.97  2.15  0.55  0.44  0.68   2.25e-03   2.09e-03   2.42e-03  1.01  0.96  1.07  0.986  0.898  1.077  0.0729  0.269      0 445.41    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.08  1.99  2.17  0.50  0.40  0.62   2.36e-03   2.19e-03   2.54e-03  1.02  0.97  1.08  1.037  0.944  1.130  0.0729  0.274      0 438.37    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  2.08  1.99  2.17  0.50  0.40  0.62   2.36e-03   2.19e-03   2.54e-03  1.02  0.97  1.08  1.037  0.944  1.130  0.0729  0.274      0 438.37    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  1.99  1.92  2.08  0.49  0.39  0.60   2.46e-03   2.28e-03   2.64e-03  0.98  0.94  1.03  1.077  0.981  1.175  0.0729  0.283      0 394.76    431
2PIGG_J2227.0-3041          5798   0.00    1.0  1.11  0.00  0.00  1.99  1.92  2.08  0.49  0.39  0.60   2.46e-03   2.28e-03   2.64e-03  0.98  0.94  1.03  1.077  0.981  1.175  0.0729  0.283      0 394.76    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.56  6.16  9.61  0.38  0.12  0.75   5.61e-04   5.12e-04   6.10e-04  1.08  0.81  1.46  0.927  0.833  1.023  0.6100  0.056      0 377.21    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  8.21  6.49 10.78  0.15  0.00  0.46   6.19e-04   5.67e-04   6.66e-04  1.17  0.86  1.62  1.023  0.922  1.119  0.6100  0.059      0 420.11    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  8.21  6.49 10.78  0.15  0.00  0.46   6.19e-04   5.67e-04   6.66e-04  1.17  0.86  1.62  1.023  0.922  1.119  0.6100  0.059      0 420.11    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  8.21  6.49 10.78  0.15  0.00  0.46   6.19e-04   5.67e-04   6.66e-04  1.17  0.86  1.62  1.023  0.922  1.119  0.6100  0.059      0 420.11    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  5.78  4.78  7.23  0.14  0.00  0.42   6.48e-04   5.97e-04   7.04e-04  0.82  0.63  1.10  1.070  0.969  1.181  0.6100  0.059      0 394.83    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  5.78  4.78  7.23  0.14  0.00  0.42   6.48e-04   5.97e-04   7.04e-04  0.82  0.63  1.10  1.070  0.969  1.181  0.6100  0.059      0 394.83    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.51  6.00  9.79  0.01  0.00  0.25   6.15e-04   5.68e-04   6.54e-04  1.07  0.79  1.48  1.016  0.922  1.101  0.6100  0.056      0 371.16    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.51  6.00  9.79  0.01  0.00  0.25   6.15e-04   5.68e-04   6.54e-04  1.07  0.79  1.48  1.016  0.922  1.101  0.6100  0.056      0 371.16    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.51  6.00  9.79  0.01  0.00  0.25   6.15e-04   5.68e-04   6.54e-04  1.07  0.79  1.48  1.016  0.922  1.101  0.6100  0.056      0 371.16    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.73  6.27  9.88  0.19  0.00  0.49   6.17e-04   5.68e-04   6.67e-04  1.10  0.82  1.50  1.019  0.923  1.120  0.6100  0.059      0 362.26    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  6.48  5.30  8.26  0.15  0.00  0.41   6.23e-04   5.76e-04   6.77e-04  0.92  0.70  1.25  1.030  0.935  1.135  0.6100  0.058      0 393.79    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.73  6.27  9.88  0.19  0.00  0.49   6.17e-04   5.68e-04   6.67e-04  1.10  0.82  1.50  1.019  0.923  1.120  0.6100  0.059      0 362.26    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  6.48  5.30  8.26  0.15  0.00  0.41   6.23e-04   5.76e-04   6.77e-04  0.92  0.70  1.25  1.030  0.935  1.135  0.6100  0.058      0 393.79    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  6.04  4.99  7.53  0.13  0.00  0.38   6.10e-04   5.61e-04   6.63e-04  0.86  0.65  1.15  1.008  0.912  1.112  0.6100  0.055      0 386.05    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  6.04  4.99  7.53  0.13  0.00  0.38   6.10e-04   5.61e-04   6.63e-04  0.86  0.65  1.15  1.008  0.912  1.112  0.6100  0.055      0 386.05    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  6.04  4.99  7.53  0.13  0.00  0.38   6.10e-04   5.61e-04   6.63e-04  0.86  0.65  1.15  1.008  0.912  1.112  0.6100  0.055      0 386.05    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.14  5.82  9.14  0.24  0.02  0.55   6.17e-04   5.68e-04   6.68e-04  1.02  0.76  1.38  1.020  0.923  1.121  0.6100  0.059      0 380.31    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.14  5.82  9.14  0.24  0.02  0.55   6.17e-04   5.68e-04   6.68e-04  1.02  0.76  1.38  1.020  0.923  1.121  0.6100  0.059      0 380.31    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.56  6.16  9.61  0.38  0.12  0.75   5.61e-04   5.12e-04   6.10e-04  1.08  0.81  1.46  0.927  0.833  1.023  0.6100  0.056      0 377.21    431
3C_220.1                     839   0.00    1.0  1.91  0.00  0.00  7.56  6.16  9.61  0.38  0.12  0.75   5.61e-04   5.12e-04   6.10e-04  1.08  0.81  1.46  0.927  0.833  1.023  0.6100  0.056      0 377.21    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.09  2.93  3.25  0.58  0.44  0.75   9.38e-04   8.77e-04   1.00e-03  1.03  0.97  1.09  1.010  0.930  1.092  0.1952  0.093      0 421.20    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.85  2.72  3.00  0.84  0.66  1.07   8.53e-04   7.90e-04   9.31e-04  0.95  0.90  1.01  0.918  0.839  1.012  0.1952  0.093      0 441.60    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.85  2.72  3.00  0.84  0.66  1.07   8.53e-04   7.90e-04   9.31e-04  0.95  0.90  1.01  0.918  0.839  1.012  0.1952  0.093      0 441.60    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.85  2.72  3.00  0.84  0.66  1.07   8.53e-04   7.90e-04   9.31e-04  0.95  0.90  1.01  0.918  0.839  1.012  0.1952  0.093      0 441.60    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.13  2.98  3.29  0.85  0.67  1.06   8.75e-04   8.13e-04   9.37e-04  1.04  0.99  1.11  0.942  0.863  1.021  0.1952  0.095      0 418.13    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.13  2.98  3.29  0.85  0.67  1.06   8.75e-04   8.13e-04   9.37e-04  1.04  0.99  1.11  0.942  0.863  1.021  0.1952  0.095      0 418.13    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.05  2.90  3.21  0.56  0.42  0.73   9.53e-04   8.89e-04   1.01e-03  1.02  0.96  1.08  1.026  0.943  1.107  0.1952  0.093      0 419.32    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.05  2.90  3.21  0.56  0.42  0.73   9.53e-04   8.89e-04   1.01e-03  1.02  0.96  1.08  1.026  0.943  1.107  0.1952  0.093      0 419.32    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.05  2.90  3.21  0.56  0.42  0.73   9.53e-04   8.89e-04   1.01e-03  1.02  0.96  1.08  1.026  0.943  1.107  0.1952  0.093      0 419.32    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.79  2.67  2.92  0.65  0.51  0.82   9.52e-04   8.85e-04   1.02e-03  0.93  0.88  0.98  1.025  0.940  1.112  0.1952  0.095      0 419.46    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.08  2.93  3.24  0.58  0.45  0.75   9.58e-04   8.97e-04   1.02e-03  1.03  0.97  1.09  1.032  0.952  1.114  0.1952  0.095      0 457.87    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.79  2.67  2.92  0.65  0.51  0.82   9.52e-04   8.85e-04   1.02e-03  0.93  0.88  0.98  1.025  0.940  1.112  0.1952  0.095      0 419.46    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.08  2.93  3.24  0.58  0.45  0.75   9.58e-04   8.97e-04   1.02e-03  1.03  0.97  1.09  1.032  0.952  1.114  0.1952  0.095      0 457.87    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.08  2.93  3.24  0.58  0.45  0.75   9.58e-04   8.97e-04   1.02e-03  1.03  0.97  1.09  1.032  0.952  1.114  0.1952  0.095      0 457.87    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.90  2.77  3.05  0.64  0.49  0.82   9.43e-04   8.75e-04   1.01e-03  0.97  0.91  1.03  1.015  0.929  1.101  0.1952  0.094      0 410.68    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.90  2.77  3.05  0.64  0.49  0.82   9.43e-04   8.75e-04   1.01e-03  0.97  0.91  1.03  1.015  0.929  1.101  0.1952  0.094      0 410.68    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.86  2.73  3.00  0.71  0.56  0.90   9.30e-04   8.64e-04   1.00e-03  0.95  0.90  1.01  1.001  0.918  1.089  0.1952  0.096      0 432.81    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.86  2.73  3.00  0.71  0.56  0.90   9.30e-04   8.64e-04   1.00e-03  0.95  0.90  1.01  1.001  0.918  1.089  0.1952  0.096      0 432.81    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  2.86  2.73  3.00  0.71  0.56  0.90   9.30e-04   8.64e-04   1.00e-03  0.95  0.90  1.01  1.001  0.918  1.089  0.1952  0.096      0 432.81    431
3C_28.0                     3233   0.00    1.0  5.71  0.00  0.00  3.09  2.93  3.25  0.58  0.44  0.75   9.38e-04   8.77e-04   1.00e-03  1.03  0.97  1.09  1.010  0.930  1.092  0.1952  0.093      0 421.20    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.26  4.00  4.56  0.70  0.53  0.89   5.64e-04   5.30e-04   5.95e-04  1.01  0.93  1.10  0.973  0.904  1.034  0.4641  0.045      0 443.11    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.26  4.00  4.56  0.70  0.53  0.89   5.64e-04   5.30e-04   5.95e-04  1.01  0.93  1.10  0.973  0.904  1.034  0.4641  0.045      0 443.11    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.26  4.00  4.56  0.70  0.53  0.89   5.64e-04   5.30e-04   5.95e-04  1.01  0.93  1.10  0.973  0.904  1.034  0.4641  0.045      0 443.11    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.29  4.02  4.58  0.85  0.65  1.08   5.62e-04   5.26e-04   5.95e-04  1.02  0.94  1.10  0.969  0.897  1.035  0.4641  0.047      0 426.02    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.29  4.02  4.58  0.85  0.65  1.08   5.62e-04   5.26e-04   5.95e-04  1.02  0.94  1.10  0.969  0.897  1.035  0.4641  0.047      0 426.02    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.12  3.87  4.42  0.43  0.30  0.57   6.29e-04   5.99e-04   6.64e-04  0.98  0.90  1.06  1.085  1.018  1.154  0.4641  0.046      0 431.23    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.12  3.87  4.42  0.43  0.30  0.57   6.29e-04   5.99e-04   6.64e-04  0.98  0.90  1.06  1.085  1.018  1.154  0.4641  0.046      0 431.23    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.12  3.87  4.42  0.43  0.30  0.57   6.29e-04   5.99e-04   6.64e-04  0.98  0.90  1.06  1.085  1.018  1.154  0.4641  0.046      0 431.23    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.24  3.97  4.55  0.55  0.39  0.73   5.82e-04   5.51e-04   6.16e-04  1.01  0.93  1.10  1.003  0.938  1.071  0.4641  0.045      0 422.08    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.24  3.97  4.55  0.55  0.39  0.73   5.82e-04   5.51e-04   6.16e-04  1.01  0.93  1.10  1.003  0.938  1.071  0.4641  0.045      0 422.08    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.08  3.84  4.35  0.73  0.57  0.94   5.92e-04   5.58e-04   6.28e-04  0.97  0.90  1.05  1.021  0.951  1.091  0.4641  0.048      0 415.24    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.11  3.86  4.40  0.60  0.45  0.79   5.96e-04   5.62e-04   6.29e-04  0.98  0.90  1.06  1.027  0.958  1.093  0.4641  0.046      0 435.54    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.08  3.84  4.35  0.73  0.57  0.94   5.92e-04   5.58e-04   6.28e-04  0.97  0.90  1.05  1.021  0.951  1.091  0.4641  0.048      0 415.24    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.31  4.05  4.60  0.80  0.62  1.01   5.68e-04   5.34e-04   6.00e-04  1.02  0.95  1.11  0.978  0.909  1.043  0.4641  0.047      0 456.73    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.31  4.05  4.60  0.80  0.62  1.01   5.68e-04   5.34e-04   6.00e-04  1.02  0.95  1.11  0.978  0.909  1.043  0.4641  0.047      0 456.73    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.40  4.12  4.73  0.54  0.40  0.72   5.84e-04   5.51e-04   6.13e-04  1.05  0.96  1.14  1.006  0.938  1.067  0.4641  0.045      0 405.18    431
3C_295                      2254   0.00    1.0  1.35  0.00  0.00  4.40  4.12  4.73  0.54  0.40  0.72   5.84e-04   5.51e-04   6.13e-04  1.05  0.96  1.14  1.006  0.938  1.067  0.4641  0.045      0 405.18    431
