# Model: wabs(mekal) for annuli spectra; Fit Range = 0.7 - 7.0; Count Rates = 0.7 - 7.0 keV
# Nh frozen = yes; Fe frozen = no; Confidence Levels = 2.71; Systematic error = 0.00
# Cluster                  ObsID    Rin   Rout  nh20   nlo   nhi    Tx   Tlo   Thi    Fe  Felo  Fehi       Norm     Normlo     Normhi   Tx2  Tlo2  Thi2      Norm2    Normlo2    Normhi2       z     Cr  chisq    dof
ABELL_3558                  1646   1.80   2.15  3.84  0.00  0.00  6.87  6.12  7.79  0.44  0.22  0.68   2.72e-03   2.59e-03   2.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0477  0.470   1.08    138
ABELL_3558                  1646   2.15   2.50  3.84  0.00  0.00  6.78  6.04  7.69  0.32  0.11  0.54   2.83e-03   2.70e-03   2.97e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0477  0.473   0.95    137
ABELL_3558                  1646   2.50   3.03  3.84  0.00  0.00  6.35  5.78  6.98  0.23  0.08  0.39   4.57e-03   4.39e-03   4.73e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0477  0.738   1.18    167
ABELL_3562                  4167   0.00   0.98  3.90  0.00  0.00  4.57  4.24  4.94  0.68  0.49  0.89   1.99e-03   1.88e-03   2.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.246   1.00    128
ABELL_3562                  4167   0.98   1.56  3.90  0.00  0.00  5.02  4.63  5.46  0.69  0.48  0.92   1.95e-03   1.84e-03   2.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.242   0.96    133
ABELL_3562                  4167   1.56   2.14  3.90  0.00  0.00  4.94  4.51  5.42  0.35  0.19  0.52   2.09e-03   1.99e-03   2.20e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.241   0.95    133
ABELL_3562                  4167   2.14   2.80  3.90  0.00  0.00  4.91  4.53  5.33  0.49  0.31  0.68   2.28e-03   2.16e-03   2.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.271   0.95    142
ABELL_3562                  4167   2.80   3.53  3.90  0.00  0.00  5.21  4.76  5.74  0.51  0.33  0.72   2.21e-03   2.09e-03   2.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.265   0.96    145
ABELL_3562                  4167   3.53   4.33  3.90  0.00  0.00  4.99  4.54  5.54  0.18  0.04  0.34   2.55e-03   2.43e-03   2.68e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.275   1.11    152
ABELL_3562                  4167   4.33   5.39  3.90  0.00  0.00  4.66  4.28  5.12  0.40  0.23  0.58   2.67e-03   2.53e-03   2.81e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.287   0.90    163
ABELL_3562                  4167   5.39   5.74  3.90  0.00  0.00  5.20  4.28  6.53  0.19  0.00  0.60   7.67e-04   6.84e-04   8.40e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0490  0.079   0.75     60
ABELL_3571                  4203   0.00   0.55  4.66  0.00  0.00  7.31  6.89  7.77  0.58  0.46  0.72   3.55e-03   3.46e-03   3.64e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.603   1.06    247
ABELL_3571                  4203   0.55   0.84  4.66  0.00  0.00  7.70  7.24  8.22  0.52  0.40  0.65   3.62e-03   3.53e-03   3.71e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.609   1.07    249
ABELL_3571                  4203   0.84   1.10  4.66  0.00  0.00  7.00  6.60  7.45  0.48  0.36  0.60   3.61e-03   3.52e-03   3.70e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.604   1.24    242
ABELL_3571                  4203   1.10   1.34  4.66  0.00  0.00  8.10  7.57  8.70  0.38  0.26  0.51   3.78e-03   3.70e-03   3.88e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.621   0.99    251
ABELL_3571                  4203   1.34   1.56  4.66  0.00  0.00  7.84  7.34  8.39  0.42  0.30  0.55   3.77e-03   3.67e-03   3.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.617   1.02    248
ABELL_3571                  4203   1.56   1.78  4.66  0.00  0.00  7.24  6.81  7.73  0.42  0.30  0.54   3.89e-03   3.79e-03   3.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  0.623   1.17    249
ABELL_3571                  4203   1.78   2.17  4.66  0.00  0.00  7.82  7.44  8.23  0.42  0.33  0.52   6.96e-03   6.83e-03   7.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0391  1.107   1.12    311
ABELL_3667                  5751   0.00   0.71  5.45  0.00  0.00  5.95  5.65  6.28  0.36  0.27  0.46   1.31e-03   1.28e-03   1.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.149   1.06    272
ABELL_3667                  5751   0.71   1.04  5.45  0.00  0.00  5.85  5.58  6.14  0.52  0.42  0.63   1.25e-03   1.21e-03   1.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.148   1.00    270
ABELL_3667                  5751   1.04   1.30  5.45  0.00  0.00  6.36  6.03  6.72  0.52  0.42  0.64   1.20e-03   1.17e-03   1.23e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.145   1.05    272
ABELL_3667                  5751   1.30   1.53  5.45  0.00  0.00  6.32  5.99  6.67  0.45  0.35  0.57   1.25e-03   1.22e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.149   1.04    276
ABELL_3667                  5751   1.53   1.73  5.45  0.00  0.00  6.71  6.36  7.10  0.42  0.31  0.54   1.28e-03   1.24e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.151   0.81    279
ABELL_3667                  5751   1.73   1.92  5.45  0.00  0.00  6.63  6.28  7.01  0.47  0.36  0.59   1.21e-03   1.18e-03   1.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.145   1.05    273
ABELL_3667                  5751   1.92   2.10  5.45  0.00  0.00  6.48  6.14  6.87  0.40  0.30  0.51   1.23e-03   1.20e-03   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.143   0.94    268
ABELL_3667                  5751   2.10   2.30  5.45  0.00  0.00  6.65  6.30  7.04  0.49  0.38  0.61   1.29e-03   1.25e-03   1.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.151   1.00    280
ABELL_3667                  5751   2.30   2.50  5.45  0.00  0.00  6.52  6.17  6.92  0.33  0.23  0.43   1.39e-03   1.36e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.144   1.07    276
ABELL_3667                  5751   2.50   2.70  5.45  0.00  0.00  6.60  6.25  6.99  0.49  0.38  0.61   1.45e-03   1.42e-03   1.49e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.149   0.98    277
ABELL_3667                  5751   2.70   2.88  5.45  0.00  0.00  6.64  6.28  7.04  0.50  0.39  0.62   1.30e-03   1.26e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.143   1.10    276
ABELL_3667                  5751   2.88   3.06  5.45  0.00  0.00  7.06  6.64  7.52  0.36  0.26  0.47   1.35e-03   1.32e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.146   1.02    284
ABELL_3667                  5751   3.06   3.24  5.45  0.00  0.00  6.61  6.25  7.00  0.42  0.31  0.53   1.32e-03   1.29e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.146   1.09    280
ABELL_3667                  5751   3.24   3.42  5.45  0.00  0.00  6.09  5.76  6.44  0.39  0.29  0.50   1.32e-03   1.28e-03   1.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.145   1.04    275
ABELL_3667                  5751   3.42   3.60  5.45  0.00  0.00  7.06  6.66  7.51  0.47  0.36  0.59   1.33e-03   1.30e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.151   0.89    286
ABELL_3667                  5751   3.60   3.76  5.45  0.00  0.00  6.91  6.49  7.38  0.31  0.20  0.41   1.28e-03   1.25e-03   1.31e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.141   1.13    282
ABELL_3667                  5751   3.76   3.94  5.45  0.00  0.00  6.45  6.10  6.84  0.48  0.37  0.60   1.29e-03   1.26e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.148   1.09    283
ABELL_3667                  5751   3.94   4.11  5.45  0.00  0.00  6.30  5.96  6.67  0.35  0.25  0.45   1.31e-03   1.28e-03   1.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.146   1.01    280
ABELL_3667                  5751   4.11   4.28  5.45  0.00  0.00  5.96  5.65  6.31  0.40  0.30  0.51   1.26e-03   1.23e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.142   1.17    278
ABELL_3667                  5751   4.28   4.46  5.45  0.00  0.00  6.87  6.47  7.31  0.35  0.24  0.46   1.32e-03   1.29e-03   1.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.146   0.92    286
ABELL_3667                  5751   4.46   4.65  5.45  0.00  0.00  6.31  5.96  6.67  0.44  0.33  0.55   1.29e-03   1.25e-03   1.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.145   1.10    283
ABELL_3667                  5751   4.65   4.85  5.45  0.00  0.00  7.00  6.58  7.47  0.46  0.34  0.59   1.25e-03   1.22e-03   1.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.141   1.00    290
ABELL_3667                  5751   4.85   5.07  5.45  0.00  0.00  7.28  6.82  7.80  0.28  0.16  0.39   1.35e-03   1.31e-03   1.38e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.144   1.04    287
ABELL_3667                  5751   5.07   5.30  5.45  0.00  0.00  7.76  7.23  8.36  0.47  0.33  0.61   1.29e-03   1.26e-03   1.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.142   1.05    292
ABELL_3667                  5751   5.30   5.54  5.45  0.00  0.00  7.62  7.12  8.19  0.42  0.28  0.55   1.33e-03   1.29e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.144   1.04    301
ABELL_3667                  5751   5.54   5.79  5.45  0.00  0.00  7.56  7.07  8.13  0.40  0.27  0.54   1.31e-03   1.27e-03   1.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.141   1.24    297
ABELL_3667                  5751   5.79   6.04  5.45  0.00  0.00  7.16  6.71  7.66  0.43  0.29  0.56   1.32e-03   1.29e-03   1.36e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.140   0.99    295
ABELL_3667                  5751   6.04   6.10  5.45  0.00  0.00  8.29  7.18  9.78  0.65  0.27  1.10   2.61e-04   2.42e-04   2.79e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0556  0.029   0.79    128
ABELL_3667                   889   0.00   0.84  5.50  0.00  0.00  7.35  6.78  8.00  0.30  0.18  0.43   1.73e-03   1.68e-03   1.79e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.213   1.04    196
ABELL_3667                   889   0.84   1.19  5.50  0.00  0.00  7.49  6.92  8.14  0.39  0.25  0.54   1.61e-03   1.56e-03   1.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.201   0.93    194
ABELL_3667                   889   1.19   1.45  5.50  0.00  0.00  7.47  6.90  8.13  0.53  0.37  0.70   1.45e-03   1.40e-03   1.50e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.186   0.96    186
ABELL_3667                   889   1.45   1.68  5.50  0.00  0.00  7.66  7.02  8.40  0.57  0.40  0.75   1.39e-03   1.34e-03   1.43e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.179   1.23    184
ABELL_3667                   889   1.68   1.90  5.50  0.00  0.00  7.48  6.90  8.17  0.46  0.32  0.62   1.50e-03   1.45e-03   1.55e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.189   0.95    186
ABELL_3667                   889   1.90   2.10  5.50  0.00  0.00  7.49  6.82  8.29  0.50  0.33  0.68   1.30e-03   1.25e-03   1.35e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.165   1.20    180
ABELL_3667                   889   2.10   2.29  5.50  0.00  0.00  7.83  7.10  8.70  0.37  0.22  0.54   1.28e-03   1.23e-03   1.32e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.157   1.11    174
ABELL_3667                   889   2.29   2.46  5.50  0.00  0.00  7.04  6.48  7.71  0.63  0.45  0.82   1.21e-03   1.17e-03   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.156   1.14    173
ABELL_3667                   889   2.46   2.64  5.50  0.00  0.00  6.76  6.18  7.44  0.44  0.30  0.59   1.35e-03   1.31e-03   1.40e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.167   1.25    176
ABELL_3667                   889   2.64   2.80  5.50  0.00  0.00  7.34  6.71  8.09  0.57  0.39  0.76   1.17e-03   1.13e-03   1.22e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.146   0.93    167
ABELL_3667                   889   2.80   2.98  5.50  0.00  0.00  6.90  6.29  7.61  0.45  0.30  0.62   1.22e-03   1.17e-03   1.26e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.149   1.04    168
ABELL_3667                   889   2.98   3.20  5.50  0.00  0.00  7.59  6.94  8.36  0.56  0.39  0.75   1.29e-03   1.24e-03   1.34e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.162   1.02    177
ABELL_3667                   889   3.20   3.42  5.50  0.00  0.00  7.31  6.71  8.02  0.68  0.49  0.89   1.19e-03   1.14e-03   1.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.154   1.03    171
ABELL_3667                   889   3.42   3.66  5.50  0.00  0.00  7.75  7.03  8.64  0.42  0.25  0.60   1.23e-03   1.18e-03   1.27e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.153   1.22    172
ABELL_3667                   889   3.66   3.91  5.50  0.00  0.00  9.11  8.20 10.19  0.74  0.51  0.99   1.19e-03   1.14e-03   1.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.155   0.96    174
ABELL_3667                   889   3.91   4.17  5.50  0.00  0.00  8.11  7.36  9.02  0.68  0.46  0.88   1.13e-03   1.09e-03   1.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.150   1.18    172
ABELL_3667                   889   4.17   4.44  5.50  0.00  0.00  8.59  7.80  9.54  0.77  0.54  1.01   1.16e-03   1.11e-03   1.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.155   1.11    177
ABELL_3667                   889   4.44   4.71  5.50  0.00  0.00  7.78  7.08  8.61  0.69  0.48  0.92   1.11e-03   1.06e-03   1.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.148   1.20    171
ABELL_3667                   889   4.71   4.98  5.50  0.00  0.00  9.25  8.22 10.50  0.63  0.40  0.88   1.12e-03   1.07e-03   1.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.147   1.06    173
ABELL_3667                   889   4.98   5.21  5.50  0.00  0.00  8.81  7.84 10.03  0.81  0.54  1.12   8.76e-04   8.32e-04   9.19e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0566  0.119   1.21    152
ABELL_4038                  4992   0.00   0.58  1.57  0.00  0.00  3.20  3.07  3.34  0.71  0.59  0.85   2.00e-03   1.90e-03   2.10e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.292   1.07    166
ABELL_4038                  4992   0.58   0.87  1.57  0.00  0.00  3.10  2.97  3.23  0.53  0.43  0.64   2.11e-03   2.02e-03   2.21e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.284   0.95    163
ABELL_4038                  4992   0.87   1.13  1.57  0.00  0.00  3.14  3.01  3.27  0.72  0.59  0.85   2.03e-03   1.94e-03   2.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.293   1.08    165
ABELL_4038                  4992   1.13   1.38  1.57  0.00  0.00  3.46  3.31  3.61  0.64  0.52  0.77   2.03e-03   1.94e-03   2.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.284   0.96    169
ABELL_4038                  4992   1.38   1.64  1.57  0.00  0.00  3.53  3.37  3.70  0.61  0.50  0.74   2.08e-03   1.99e-03   2.17e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.289   1.03    172
ABELL_4038                  4992   1.64   1.93  1.57  0.00  0.00  3.56  3.40  3.73  0.52  0.41  0.64   2.19e-03   2.10e-03   2.28e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.296   1.05    174
ABELL_4038                  4992   1.93   2.23  1.57  0.00  0.00  3.48  3.32  3.65  0.48  0.38  0.59   2.20e-03   2.11e-03   2.29e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.292   0.89    173
ABELL_4038                  4992   2.23   2.57  1.57  0.00  0.00  3.34  3.19  3.51  0.41  0.32  0.51   2.33e-03   2.23e-03   2.42e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.300   1.16    176
ABELL_4038                  4992   2.57   2.95  1.57  0.00  0.00  3.32  3.17  3.47  0.63  0.51  0.76   2.14e-03   2.04e-03   2.24e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.297   1.10    180
ABELL_4038                  4992   2.95   3.39  1.57  0.00  0.00  3.29  3.14  3.45  0.49  0.39  0.60   2.37e-03   2.27e-03   2.48e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.310   1.00    180
ABELL_4038                  4992   3.39   3.88  1.57  0.00  0.00  3.33  3.17  3.50  0.48  0.37  0.60   2.41e-03   2.30e-03   2.52e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.310   1.14    182
ABELL_4038                  4992   3.88   4.48  1.57  0.00  0.00  3.17  3.02  3.32  0.45  0.36  0.56   2.65e-03   2.53e-03   2.77e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.329   1.05    194
ABELL_4038                  4992   4.48   5.21  1.57  0.00  0.00  3.19  3.04  3.35  0.44  0.35  0.54   2.91e-03   2.78e-03   3.03e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.347   0.90    204
ABELL_4038                  4992   5.21   6.13  1.57  0.00  0.00  3.17  3.02  3.33  0.46  0.37  0.56   3.20e-03   3.06e-03   3.33e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.380   1.13    227
ABELL_4038                  4992   6.13   7.08  1.57  0.00  0.00  3.34  3.15  3.53  0.47  0.36  0.58   2.79e-03   2.66e-03   2.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0300  0.326   1.11    223
AWM7                         908   0.00   0.46 10.34  0.00  0.00  2.55  2.46  2.65  1.10  0.96  1.25   1.85e-03   1.75e-03   1.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.285   2.36    184
AWM7                         908   0.46   0.75 10.34  0.00  0.00  3.25  3.13  3.37  1.07  0.93  1.22   1.90e-03   1.82e-03   1.99e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.283   1.44    196
AWM7                         908   0.75   1.01 10.34  0.00  0.00  3.49  3.36  3.62  0.97  0.84  1.11   1.97e-03   1.89e-03   2.06e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.284   1.12    202
AWM7                         908   1.01   1.24 10.34  0.00  0.00  3.62  3.48  3.77  0.78  0.66  0.90   2.04e-03   1.96e-03   2.12e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.277   1.18    200
AWM7                         908   1.24   1.45 10.34  0.00  0.00  3.82  3.67  3.98  0.86  0.73  0.99   1.97e-03   1.89e-03   2.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.272   0.94    203
AWM7                         908   1.45   1.66 10.34  0.00  0.00  3.77  3.62  3.93  0.74  0.63  0.86   2.06e-03   1.99e-03   2.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.278   1.20    202
AWM7                         908   1.66   1.85 10.34  0.00  0.00  3.92  3.76  4.08  0.91  0.84  1.06   1.97e-03   1.89e-03   2.05e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.277   1.03    201
AWM7                         908   1.85   2.03 10.34  0.00  0.00  4.02  3.85  4.19  0.71  0.59  0.83   2.01e-03   1.94e-03   2.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.266   1.11    201
AWM7                         908   2.03   2.22 10.34  0.00  0.00  3.98  3.81  4.15  0.68  0.57  0.81   2.11e-03   2.02e-03   2.18e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.275   1.09    205
AWM7                         908   2.22   2.40 10.34  0.00  0.00  3.99  3.83  4.17  0.73  0.61  0.86   2.01e-03   1.93e-03   2.09e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.266   1.29    198
AWM7                         908   2.40   2.58 10.34  0.00  0.00  3.97  3.80  4.15  0.70  0.59  0.82   2.05e-03   1.98e-03   2.13e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.270   1.21    200
AWM7                         908   2.58   2.76 10.34  0.00  0.00  3.88  3.72  4.05  0.84  0.70  0.98   2.00e-03   1.92e-03   2.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.273   1.19    202
AWM7                         908   2.76   2.94 10.34  0.00  0.00  4.10  3.92  4.28  0.79  0.66  0.93   1.94e-03   1.86e-03   2.01e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.262   1.27    203
AWM7                         908   2.94   3.11 10.34  0.00  0.00  3.97  3.80  4.15  0.66  0.54  0.78   2.04e-03   1.96e-03   2.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.265   1.26    198
AWM7                         908   3.11   3.29 10.34  0.00  0.00  4.23  4.05  4.42  0.72  0.60  0.85   2.06e-03   1.99e-03   2.14e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.274   1.03    207
AWM7                         908   3.29   3.46 10.34  0.00  0.00  4.21  4.02  4.40  0.64  0.52  0.77   2.03e-03   1.95e-03   2.11e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.264   1.11    204
AWM7                         908   3.46   3.63 10.34  0.00  0.00  4.20  4.02  4.39  0.66  0.54  0.79   1.97e-03   1.90e-03   2.04e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.257   1.11    200
AWM7                         908   3.63   3.81 10.34  0.00  0.00  4.29  4.10  4.48  0.61  0.50  0.72   2.09e-03   2.01e-03   2.16e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.268   1.16    207
AWM7                         908   3.81   3.99 10.34  0.00  0.00  4.23  4.04  4.42  0.65  0.53  0.77   2.01e-03   1.94e-03   2.08e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.259   1.03    200
AWM7                         908   3.99   4.17 10.34  0.00  0.00  4.24  4.06  4.44  0.79  0.66  0.93   1.91e-03   1.84e-03   1.98e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.255   1.07    199
AWM7                         908   4.17   4.18 10.34  0.00  0.00  4.26  3.64  5.45  0.88  0.43  2.85   1.58e-04   1.08e-04   1.81e-04  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0172  0.021   0.87     33
CENTAURUS                   4954   0.00   0.23  8.06  0.00  0.00  1.02  1.01  1.03  0.17  0.16  0.17   3.60e-03   3.50e-03   3.69e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.486   6.46    173
CENTAURUS                   4954   0.23   0.37  8.06  0.00  0.00  1.38  1.37  1.39  0.43  0.40  0.45   2.55e-03   2.48e-03   2.63e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.474   4.42    197
CENTAURUS                   4954   0.37   1.43  8.06  0.00  0.00  2.72  2.67  2.77  1.95  1.82  2.09   1.60e-03   1.55e-03   1.66e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.447   1.38    259
CENTAURUS                   4954   1.43   1.59  8.06  0.00  0.00  2.75  2.70  2.80  1.69  1.58  1.80   1.79e-03   1.73e-03   1.84e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.460   1.62    267
CENTAURUS                   4954   1.59   1.75  8.06  0.00  0.00  3.02  2.96  3.08  1.77  1.65  1.90   1.73e-03   1.68e-03   1.78e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.441   1.34    279
CENTAURUS                   4954   1.75   1.93  8.06  0.00  0.00  3.01  2.95  3.07  1.54  1.44  1.66   1.87e-03   1.81e-03   1.92e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.448   1.36    275
CENTAURUS                   4954   1.93   2.10  8.06  0.00  0.00  3.14  3.08  3.21  1.56  1.45  1.67   1.85e-03   1.79e-03   1.90e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.438   1.19    281
CENTAURUS                   4954   2.10   2.27  8.06  0.00  0.00  3.08  3.01  3.14  1.41  1.31  1.51   1.89e-03   1.84e-03   1.94e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.432   1.25    280
CENTAURUS                   4954   2.27   2.44  8.06  0.00  0.00  3.25  3.18  3.33  1.56  1.45  1.68   1.80e-03   1.75e-03   1.86e-03  0.00  0.00  0.00   0.00e+00   0.00e+00   0.00e+00  0.0109  0.426   1.21    282
