#Name                   ObsID   Ha               Ha_err  NII NIIerr     Notes                z  lines?
CENTAURUS		4955	1.50E+40	0.2E+40	0.00	0.0	mnras05.363.216	0.0109	y
CENTAURUS		 504 	1.50E+40	0.2E+40	0.00	0.0	mnras05.363.216	0.0109	y
CENTAURUS		 505	1.50E+40	0.2E+40	0.00	0.0	mnras05.363.216	0.0109	y
COMA			556	0.00E-00	0.0E-00	0.00	0.0	none		0.0231	uk
CYGNUS_A		360	2.84E-14	0.6E-14	1.58	0.0	donahue		0.0561	y
#CYGNUS_A		360	1.14E-13	0.2E-13	1.58	0.0	donahue		0.0561	y
ESO_5520200		3206	0.00E-00	0.0E-00	0.00	0.0	none		0.0314	uk
EXO_0422-086		4183	3.10E-17	0.0E-17	0.00	0.0	donahue		0.0397	n
#EXO_0422-086		4183	1.24E-16	0.0E-16	0.00	0.0	donahue		0.0397	n
EXO_0423.4-0840		3970	0.00E-00	0.0E-00	0.00	0.0	none		0.0397	uk
HCG_0062		921	0.80E-15	0.0E-00	0.00	0.0	valluri		0.0146	y
HCG_42			3215	0.00E-00	0.0E-00	0.00	0.0	none		0.0133	uk
MACS_J0035.4-2015	3262	0.00E-00	0.0E-00	0.00	0.0	none		0.3644	uk
MACS_J0242.5-2132	3266	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J0257.6-2209	3267	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J0308.9+2645	3268	0.00E-00	0.0E-00	0.00	0.0	none		0.3240	uk
MACS_J0417.5-1154	3270	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J0429.6-0253	3271	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J0520.7-1328	3272	0.00E-00	0.0E-00	0.00	0.0	none		0.3398	uk
MACS_J0547.0-3904	3273	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J1115.8+0129	3275	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J1131.8-1955	3276	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J1206.2-0847	3277	0.00E-00	0.0E-00	0.00	0.0	none		0.4400	uk
MACS_J1931.8-2634	3282	0.00E-00	0.0E-00	0.00	0.0	none		0.1010	uk
MACS_J2049.9-3217	3283	0.00E-00	0.0E-00	0.00	0.0	none		0.3254	uk
MACS_J2211.7-0349	3284	0.00E-00	0.0E-00	0.00	0.0	none		0.2700	uk
